price,area,location
2950000,,Valhalla
,,
5800000,,Helderkruin
,,
1499000,,Dawn Park
,,
1505000,,Country Lane Estate
,,
3990000,,Hurlingham Manor
,,
280000,,Parkrand
,,
6950000,,Risi AH
,,
9320000,,Boksburg West
,,
1975000,,Centurion Golf Estate
,,
760000,,Lynnwood
,,
560000,,Three Rivers East
,,
1250000,,Lotus Gardens
,,
1166000,,Eersterust
,,
6500000,,The Hills Game Reserve Estate
,,
7200000,,Alberton Central
,,
850000,,Heritage Hill
,,
765000,,Sharon Park
,,
680000,,Kudube
,,
900000,,Karenpark
,,
610000,,Glen Marais
,,
2750000,,Sandown
,,
779000,,Esther Park
,,
1899000,,Magaliesmoot AH
,,
3200000,,Northmead
,,
1450000,,Cullinan
,,
3280000,,Lotus Gardens
,,
780000,,Parkrand
,,
16000000,,Soshanguve VV
,,
4955000,,Waterkloof Ridge
,,
350000,,Bromhof
,,
1300000,,Bonaero Park
,,
1610963,,Vaal Marina
,,
1340000,,Restonvale AH
,,
780000,,Halfway Gardens
,,
930000,,Three Rivers
,,
1600000,,Eye Of Africa Estate
,,
2100000,,Risana
,,
945000,,Ga-rankuwa Unit 9
,,
1130000,,Lenasia South
,,
1364125,,Kensington
,,
1650000,,Kenmare
,,
4758000,,Karenpark
,,
815000,,Boksburg West
,,
2000000,,Olievenhoutbosch
,,
1395000,,Candlewoods Country Estate
,,
2000000,,Waterval Estate
,,
960000,,Greymont
,,
2100000,,Soshanguve PP1
,,
1250000,,Three Rivers
,,
1399000,,Leeuwfontein Estate
,,
1500000,,Fourways
,,
1780000,,Riverlea
,,
2295000,,Blair Atholl Golf Estate
,,
1745000,,Ebony Park
,,
799000,,Naturena
,,
1890000,,Discovery
,,
1530000,,Entshonalanga
,,
1800000,,Boksburg Central
,,
3795000,,Heidelberg Central
,,
1699000,,Lenasia Ext 5
,,
1585000,,Baviaanspoort
,,
1750000,,Parkhurst
,,
1699000,,Meadowlands West
,,
740000,,Greenstone Hill
,,
6999000,,Northwold
,,
3300000,,Westonaria
,,
2200000,,Mabopane  Unit U
,,
180000,,Bronkhorstbaai
,,
1750000,,Dinwiddie
,,
2926000,,Ga-rankuwa Unit 15
,,
3999000,,Blue Saddle Ranches
,,
6499000,,Marais Steyn Park
,,
1389000,,Sunward Park
,,
5500000,,Waterfall Country Estate
,,
920000,,Lenasia South
,,
1250000,,Talboton
,,
315000,,Albemarle
,,
1259000,,Vanderbijlpark SW 5
,,
3990000,,Ennerdale
,,
1595000,,Waterfall Country Estate
,,
1250000,,Sonland Park
,,
1692500,,Vereeniging Central
,,
1380000,,Helderwyk
,,
1500000,,Eldorado Park
,,
1070000,,Randfontein Central
,,
4100000,,Elma Park
,,
4650000,,Eersterust
,,
2399000,,The Hills Game Reserve Estate
,,
650000,,Soshanguve East
,,
1690000,,Kensington
,,
800000,,Bronkhorstbaai
,,
3450000,,Hurlingham Manor
,,
1360000,,Oakdene
,,
1300000,,Parktown North
,,
747000,,Sunair Park
,,
1300000,,Randpoort
,,
4250000,,The Wilds
,,
1750000,,Blairgowrie
,,
350000,,Weltevreden Park
,,
3315000,,Kibler Park
,,
7500000,,Vosloorus Ext 6
,,
2350000,,Westonaria Rural
,,
649000,,Soshanguve East
,,
235000,,Jan Niemand Park
,,
675000,,Randpark
,,
11500000,,Tembisa Central
,,
790000,,Vanderbijlpark SW
,,
799000,,Silverton
,,
0,,Glen Marais
,,
10500000,,Olympus AH
,,
5520000,,Waterkloof
,,
1170000,,Cosmo City
,,
275000,,Riversdale
,,
3750000,,Sinoville
,,
1060000,,Mohlakeng
,,
11999000,,Krugersdorp West
,,
898000,,Faerie Glen
,,
899000,,Risiville
,,
1100000,,Rivonia
,,
3450000,,Windmill Park
,,
1700000,,The Hills Game Reserve Estate
,,
1950000,,Northcliff
,,
2295000,,Meyerspark
,,
600000,,Amorosa
,,
899000,,Buhle Park
,,
2950000,,Roodekrans
,,
3280776,,Westonaria
,,
1190000,,Falcon Ridge
,,
870000,,Theresapark
,,
790000,,East Town
,,
2600000,,President Park
,,
858990,,Lufhereng
,,
1498000,,The Orchards
,,
1250000,,Lenasia Ext 2
,,
2890000,,Kaydale
,,
15995000,,Aureus
,,
2250000,,Waterkloof Ridge
,,
3000000,,Eastleigh Ridge
,,
4899999,,Andeon
,,
1250000,,Mthembu Village
,,
2990000,,Norton Home Estate
,,
3199000,,Diepkloof
,,
735000,,Grootfontein Country Estates
,,
4650000,,Ridgeway
,,
4900000,,Meyersdal
,,
485000,,Thatchfield Ridge
,,
4150000,,Chartwell
,,
3850000,,Lambton
,,
2600000,,Broadacres
,,
750000,,Cosmo City
,,
1885000,,La Rochelle
,,
10500000,,Mohlakeng
,,
1580000,,Buhle Park
,,
1695000,,Sharon Park
,,
5990000,,Broadacres
,,
836700,,Bromhof
,,
1300000,,Halfway Gardens
,,
599500,,Vorna Valley
,,
849500,,Bryanston
,,
890000,,Bryanston
,,
2295000,,Impala Park
,,
4495000,,Hennopspark
,,
1420000,,Villa Liza
,,
3400000,,Reigerpark
,,
2750000,,Vanderbijlpark SE 6
,,
1900000,,Vanderbijlpark CW 4
,,
1200000,,Anzac
,,
2700000,,Drieziek
,,
2700000,,Sonneveld
,,
3990000,,Mulbarton
,,
1950000,,Die Wilgers
,,
4050000,,Zonkezizwe
,,
1890000,,The Hills Game Reserve Estate
,,
3700000,,Westonaria
,,
1800000,,Dawn Park
,,
1688000,,Impala Park
,,
965000,,Zwavelpoort AH
,,
1800000,,Rietfontein
,,
645000,,Soshanguve South Ext 3
,,
990000,,Chantelle
,,
1650000,,Lonehill
,,
2650000,,Ivory Park
,,
1945000,,Sharon Park
,,
1850000,,Roodepoort
,,
1400000,,Elandspoort
,,
2750000,,Wilbotsdal AH
,,
1400000,,Falcon Ridge
,,
173000,,Vereeniging Central
,,
2799000,,New Redruth
,,
1280000,,Rhodesfield
,,
930000,,New State Areas
,,
2300000,,Sunward Park
,,
1250000,,La Rochelle
,,
950000,,Vanderbijlpark CW 6
,,
860000,,Kempton Park West
,,
2499000,,Brenthurst
,,
2295000,,Bromhof
,,
1749000,,The Reeds
,,
950000,,Doornpoort
,,
2495000,,Morningside
,,
5300000,,Vanderbijlpark SW 2
,,
2200000,,Midstream Ridge Estate
,,
1990000,,Florauna
,,
1235000,,Tsakane Ext 19
,,
5495000,,Katlehong South
,,
1280000,,Westonaria
,,
1695000,,Savanna City
,,
1150000,,Baileys Muckleneuk
,,
2499000,,Danville
,,
1195000,,Boskruin
,,
1950000,,Heidelberg Central
,,
2299000,,Randpark Ridge
,,
7990000,,Fourways
,,
2290000,,Randhart
,,
450000,,Mamelodi Buffer Zone
,,
350000,,Meadowlands East
,,
7150000,,Featherbrooke Estate
,,
831000,,Norwood
,,
2400000,,Ninapark
,,
1400000,,Spruit View
,,
3440000,,Horizon View
,,
11995000,,Ebotse Golf Estate
,,
1150000,,Kyalami Estate
,,
830000,,Ferndale
,,
1840000,,Mabopane
,,
1238188,,Khyber Rock
,,
8250000,,Zambezi Manor Lifestyle Estate
,,
1610963,,Rynfield
,,
5099900,,Emoyeni
,,
3450000,,Silverton
,,
4990000,,Beverley Hills
,,
1625000,,Soshanguve South Ext 3
,,
4300000,,Roodekop
,,
1695000,,Robindale
,,
1070000,,Northmead
,,
1900000,,Clayville
,,
0,,Mindalore
,,
1570000,,Soshanguve VV
,,
3300000,,Montana Tuine
,,
2450000,,Cresta
,,
3255000,,The Orchards
,,
2950000,,Pretoria West
,,
2295000,,Meyerton Central
,,
700000,,Westonaria
,,
1299000,,Kensington B
,,
6300000,,Kosmosdal
,,
1145000,,Naturena
,,
2350000,,Wierda Park
,,
1653000,,Soshanguve CC
,,
905450,,Northmead
,,
1100000,,Mooikloof Gardens Estate
,,
5800000,,Rosslyn
,,
2999999,,Protea Glen
,,
1299000,,Strubenvale
,,
4695000,,Kempton Park Central
,,
6500000,,Monavoni AH
,,
0,,Sunward Park
,,
1190000,,Vanderbijlpark SE 1
,,
1550000,,Lenasia Ext 2
,,
820000,,Dalpark Proper
,,
2150000,,Brooklyn
,,
1190000,,Soshanguve VV
,,
711860,,La Como Lifestyle Estate
,,
715570,,Duncanville
,,
1298000,,Rua Vista
,,
2499900,,Vaal Marina
,,
5995000,,Broadacres
,,
6199000,,Hurlingham
,,
3150000,,Doornpoort
,,
22850000,,Vaalview
,,
30850000,,Lakeside Estates
,,
5300000,,Copperleaf Estate
,,
650000,,Alberton Central
,,
980000,,Soshanguve VV
,,
1279999,,Midstream Ridge Estate
,,
980000,,Craighall Park
,,
835000,,Azaadville Gardens
,,
450000,,Kwa Thema
,,
670000,,Orchards
,,
3250000,,Lyttelton Manor
,,
699000,,West Turffontein
,,
2499000,,Airfield
,,
210000,,Protea Glen
,,
2850000,,Crystal Park
,,
2895000,,Paulshof
,,
4799000,,Rosettenville
,,
3100000,,Witpoortjie
,,
760000,,Kensington
,,
720000,,Glenhazel
,,
990000,,Kensington
,,
1600000,,Groblerpark
,,
720000,,Equestria
,,
4650000,,Orchards
,,
849000,,Duncanville
,,
2300000,,Klopperpark
,,
1700000,,Kirkney
,,
4700000,,Meyersdal
,,
1025000,,Duncanville
,,
625000,,La Rochelle
,,
5720000,,Theresapark
,,
4200000,,Lonehill
,,
2880000,,Bassonia
,,
445000,,Reigerpark
,,
759999,,Norkem Park
,,
1716750,,Blairgowrie
,,
1799999,,The Orchards
,,
1400000,,Vanderbijlpark SE 1
,,
1350000,,Lehae
,,
3450000,,Roseville
,,
1600000,,Glenvista
,,
2950000,,Midstream Estate
,,
3800000,,Heidelberg Central
,,
1680000,,Buffelsdrift AH
,,
1400000,,Soshanguve VV
,,
1290000,,Boskruin
,,
1170000,,Montana Park
,,
885000,,Kocksoord
,,
0,,General Albertspark
,,
980000,,Soshanguve X
,,
1395000,,Ninapark
,,
410000,,Sinoville
,,
910000,,Soshanguve VV
,,
1120000,,Aston Manor
,,
7950000,,Westcliff
,,
5090000,,Lakeside
,,
1590000,,Dawn Park
,,
2040000,,Rynfield AH
,,
695000,,Chartwell
,,
1060000,,Windmill Park
,,
1099000,,Brixton
,,
1750000,,St Andrews
,,
3900000,,Chancliff Ridge
,,
1419000,,Ferndale
,,
880000,,Vanderbijlpark SE 7
,,
2100000,,Illovo
,,
1300000,,Gerdview
,,
1050000,,Primrose
,,
3890000,,Featherbrooke Estate
,,
1150000,,Chantelle
,,
2660000,,Leopard's Rest Security Estate
,,
830000,,Vaal Marina
,,
935750,,Little Falls
,,
1650000,,Bassonia Estate
,,
10999000,,Selcourt
,,
800000,,Monavoni
,,
5800000,,Morningside
,,
13950000,,Strubenvale
,,
3599999,,Van Riebeeck Park
,,
2695000,,Little Falls
,,
3695000,,Savanna City
,,
1915000,,Mabopane
,,
1775000,,Booysens
,,
550000,,Mayville
,,
580000,,The Reeds
,,
2742000,,Amandasig
,,
695000,,Waterkloof Ridge
,,
1395000,,Vanderbijlpark SE 6
,,
39995000,,Wierdaglen Estate
,,
1076000,,Fochville
,,
2237000,,Mamelodi
,,
13999000,,Morningside
,,
420000,,Glenvista
,,
615000,,Midstream Meadows
,,
589999,,Meyerspark
,,
1799000,,Toekomsrus
,,
1950000,,Delmore Park
,,
1995000,,Azaadville Gardens
,,
540000,,Illiondale
,,
3800000,,Zwartkop
,,
985000,,Verwoerdpark
,,
2995000,,Saulsville
,,
10500000,,Windmill Park
,,
1790000,,Bakerton
,,
1850000,,Jabavu
,,
780000,,Ruimsig
,,
479000,,Amberfield
,,
0,,Klopperpark
,,
2700000,,Rant En Dal
,,
2100000,,Cornwall Hill
,,
1650000,,Sebokeng Central
,,
7499000,,Glenhazel
,,
235000,,Bryanston
,,
1799000,,Pretoria North
,,
750000,,Lombardy East
,,
1195000,,Emfuleni Golf Estate
,,
1021575,,Boksburg Central
,,
1080000,,Waverley
,,
2170000,,Vanderbijlpark CE 3
,,
790000,,Brooklyn
,,
651000,,Paulshof
,,
858990,,Magaliesberg Country Estate
,,
1180000,,Welgedag
,,
999500,,Boksburg Central
,,
1350000,,Paulshof
,,
7500000,,Daggafontein
,,
1450000,,Eye Of Africa Estate
,,
2400000,,Evaton West
,,
380000,,Dowerglen
,,
950000,,Krugersdorp Central
,,
2450000,,Dawnview
,,
1197000,,Dan Pienaarville
,,
3262500,,Fontainebleau
,,
1495000,,Oakdene
,,
1250000,,Mondeor
,,
1579000,,Eastleigh Ridge
,,
6850000,,Windmill Park
,,
1600000,,Morningside
,,
1130000,,Eden Glen
,,
1770000,,Eye Of Africa Estate
,,
1049000,,Glenvista
,,
1795000,,Selcourt
,,
650000,,Brenthurst
,,
5600000,,Impala Park
,,
1200000,,Bryanston
,,
2900000,,Soshanguve South Ext 13
,,
5000000,,Crystal Park
,,
920000,,Nigel Central
,,
2499999,,Fochville
,,
861500,,Sinoville
,,
6995000,,Rynfield
,,
1850000,,Thatch Hill Estate
,,
285000,,Three Rivers East
,,
6500000,,Florauna
,,
2999000,,Henley On Klip
,,
10500000,,Ennerdale
,,
1969000,,Henley On Klip
,,
1104190,,Mid Ennerdale
,,
976000,,Mamelodi East
,,
780000,,Raslouw Manor
,,
739000,,Moreleta Park
,,
3999000,,Sky City
,,
2695000,,Doornpoort
,,
3855500,,Kensington
,,
22650000,,Devland
,,
2099000,,Lakefield
,,
1280000,,Roodepark Eco Estate
,,
680000,,Daveyton
,,
700000,,Montana Tuine
,,
2999000,,Ridgeway
,,
1100000,,Toekomsrus
,,
980000,,Blue Saddle Ranches
,,
5300000,,Actonville
,,
1365000,,Arcon Park
,,
780000,,Pretoria North
,,
1175000,,Alliance
,,
5130000,,Montana
,,
3350000,,Dawn Park
,,
690000,,Alberton North
,,
400000,,Eldoraigne
,,
1900000,,Beverley Hills
,,
3499999,,West Park
,,
1389000,,Fourways
,,
1900000,,Doringkloof
,,
1100000,,Westbury
,,
715000,,Brackenhurst
,,
7350000,,Emmarentia
,,
685000,,Mooilande
,,
1100000,,Pretoria North
,,
820000,,Randfontein Central
,,
980000,,Mabopane
,,
1499000,,Fleurhof
,,
4750000,,Lakeside
,,
6480000,,Amandasig
,,
630000,,Greenside
,,
899000,,Sonland Park
,,
2195000,,The Reeds
,,
5900000,,Rua Vista
,,
5950000,,Cosmo City
,,
2500000,,Minnebron
,,
4200000,,Soshanguve VV
,,
1680000,,Ruiterhof
,,
1550000,,Montana Park
,,
899000,,Muckleneuk
,,
12500000,,Dawn Park
,,
3999000,,The Orchards
,,
1895000,,Brackendowns
,,
700000,,Roodepark Eco Estate
,,
2450000,,Ga-rankuwa Unit 9
,,
550000,,Emmarentia
,,
870000,,Erasmusrand
,,
870000,,Copperleaf Estate
,,
880000,,Unitas Park
,,
4800000,,Midstream Estate
,,
1549000,,Bassonia Estate
,,
1370000,,Florauna
,,
1400000,,Blue Saddle Ranches
,,
1150000,,Kensington
,,
1849000,,Leopard's Rest Security Estate
,,
3150000,,Krugersdorp Central
,,
2350000,,Tsakane
,,
2600000,,Faerie Glen
,,
4900000,,Atlasville
,,
3300000,,Three Rivers Proper
,,
19000000,,Dunvegan
,,
3150000,,Colbyn
,,
899000,,Cosmo City
,,
2730000,,Jabulani
,,
4145000,,Brentwood Park
,,
1980000,,Vanderbijlpark SW 5
,,
1500000,,Roodekrans
,,
850000,,Meyersdal
,,
858990,,Albertsdal
,,
1900000,,Randhart
,,
11000000,,Copperleaf Estate
,,
1420000,,Orchards
,,
3995000,,Greenhills Ext 3
,,
1102175,,Whiteridge
,,
639990,,Bellevue
,,
704000,,The Orchards
,,
1636150,,Klipfontein
,,
1750000,,Randpark Ridge
,,
1350000,,Alberante
,,
1100000,,Claremont
,,
1900000,,Bultfontein AH
,,
3500000,,Roodepoort North
,,
599999,,Lakeside
,,
1021575,,Rietfontein
,,
788000,,Kensington
,,
1990000,,Glen Erasmia
,,
1000000,,Randpoort
,,
2049000,,Beyers Park
,,
2280000,,Eldorado Park
,,
6600000,,Clayville
,,
1950000,,Kibler Park
,,
4800000,,Richmond
,,
870000,,Dalpark Ext 1
,,
1570000,,Westonaria Rural
,,
890000,,Reigerpark
,,
4400000,,Woodhill Golf Estate
,,
480000,,West Village
,,
1680000,,Woodlands Lifestyle Estate
,,
5850000,,Brackenhurst
,,
1011500,,Thatchfield Manor
,,
1780000,,Silver Lakes Golf Estate
,,
2245000,,Majaneng
,,
2700000,,Groenkloof
,,
2400000,,Pierre Van Ryneveld
,,
310000,,Waldrift
,,
3950000,,Silverfields
,,
6300000,,Lambton
,,
1054823,,Lakefield
,,
470000,,Pretoriuspark
,,
7995000,,Elspark
,,
795000,,Lotus Gardens
,,
1380000,,Bedfordview
,,
942500,,Monavoni
,,
2150000,,Sandhurst Ext 4
,,
2144990,,Thatchfield Estate
,,
1600000,,Honeydew Manor
,,
1249000,,Crowthorne AH
,,
2525000,,Savannah Country Estate
,,
583000,,North Riding AH
,,
1655000,,Ennerdale
,,
885000,,Soshanguve East Ext 4
,,
1800000,,Olivedale
,,
3050000,,Soshanguve VV
,,
1500000,,Protea Ridge
,,
1949000,,North Riding AH
,,
950000,,Freeway Park
,,
2599999,,Rooihuiskraal
,,
398000,,Riverspray Lifestyle Estate
,,
1590000,,Payneville
,,
2720000,,Rietondale
,,
1890000,,Protea North
,,
1148520,,Olivedale
,,
1999999,,The Orchards
,,
350000,,Little Falls
,,
2299000,,Vanderbijlpark CW 1
,,
2999000,,Ferndale
,,
800000,,Selcourt
,,
4499000,,Jukskei Park
,,
2300000,,Fourways
,,
8990000,,Alra Park
,,
4635000,,Dunblane Lifestyle & Equestrian Estate
,,
5900000,,Isiphetweni
,,
750000,,Kenilworth
,,
890000,,Mountain View
,,
2820000,,Parkrand
,,
1825000,,Ebotse Golf Estate
,,
1395000,,Arcon Park
,,
2495000,,Sunward Park
,,
4450000,,Minnebron
,,
3050000,,Aspen Hills Nature Estate
,,
1750000,,Rietvallei
,,
3700000,,Selcourt
,,
1385000,,Theresapark
,,
3600000,,Primrose
,,
620000,,Hennopspark
,,
1050000,,Waterkloof
,,
1200000,,Blue Valley Golf Estate
,,
2599000,,De Deur
,,
680000,,Saulsville
,,
3300000,,Waldrift
,,
870000,,Kenleaf
,,
6500000,,Johannesburg North
,,
749999,,Lenasia South
,,
2399000,,Newmark Estate
,,
2399000,,Crystal Park
,,
1680000,,Centurion Golf Estate
,,
450000,,Mofolo North
,,
1085000,,Tsakane Central
,,
270000,,Alliance
,,
1650000,,Northmead
,,
948880,,Vosloorus
,,
4200000,,Blue Saddle Ranches
,,
2499000,,Zambezi Manor Lifestyle Estate
,,
4499899,,Annlin
,,
825737,,Randhart
,,
885000,,Geduld Ext 2
,,
780000,,Sonneveld
,,
2099000,,Vanderbijlpark SE 6
,,
1900000,,Fairland
,,
1799999,,Midstream Heights
,,
1800000,,Aston Manor
,,
900000,,Randpark
,,
1800000,,Fleurhof
,,
780000,,Edenburg
,,
860000,,Kenilworth
,,
1600000,,Glen Marais
,,
8500000,,Midstream Estate
,,
1900000,,Steel Park
,,
2595000,,Mashimong
,,
1375000,,Three Rivers Proper
,,
1599000,,Waterfall Country Village
,,
890000,,Comet
,,
1200000,,Mnandi
,,
895000,,Highlands North
,,
490000,,Birch Acres
,,
4950000,,Sandown
,,
0,,Fourways
,,
825000,,Jeppestown
,,
2799000,,Eye Of Africa Estate
,,
645000,,Liefde En Vrede
,,
2300000,,Magaliesberg Country Estate
,,
650000,,Karenpark
,,
4500000,,Bram Fischerville
,,
1699000,,Edendale
,,
1250000,,Lufhereng
,,
4500000,,Primrose
,,
1170000,,Meyerton Central
,,
1970000,,Monument
,,
1800000,,Sophiatown
,,
1550000,,Meyerspark
,,
695000,,Westonaria
,,
650000,,Tladi
,,
2499000,,Thatch Hill Estate
,,
3250000,,Dersley
,,
1148520,,Sophiatown
,,
3990000,,Erasmia
,,
1370000,,Johannesburg North
,,
6400000,,Ebony Park
,,
4950000,,South Hills
,,
1470000,,Birch Acres
,,
860000,,Kyalami AH
,,
938000,,Beverley Hills
,,
1780000,,Rooihuiskraal
,,
1145000,,Daspoort
,,
5480000,,Mofolo South
,,
850000,,Lynnwood Glen
,,
739000,,Beyers Park
,,
2395000,,Tsakane Ext 1
,,
1450000,,Rosslyn
,,
940000,,Newmark Estate
,,
16900000,,Bezuidenhout Valley
,,
3500000,,Ninapark
,,
3495000,,Pretoria North
,,
470000,,Primrose Hill
,,
1195000,,Westdene
,,
1330000,,Riversdale
,,
2795000,,La Como Lifestyle Estate
,,
3349999,,Boksburg Central
,,
950000,,Sharon Park
,,
1770000,,Groblerpark
,,
3100000,,Vanderbijlpark Central
,,
858990,,Doornpoort
,,
2425000,,Lenasia South
,,
890000,,Lenasia
,,
1444000,,Waterfall Country Estate
,,
2895000,,Doornpoort
,,
4850000,,Monavoni
,,
1290000,,Parktown
,,
760000,,Leeuhof
,,
2900000,,Toekomsrus
,,
1780000,,Farrarmere
,,
1188000,,Rhodesfield
,,
4589000,,Dainfern Golf Estate
,,
1480000,,Craighall
,,
940000,,Bezuidenhout Valley
,,
870000,,Tshepisong
,,
795000,,Lenasia South
,,
635000,,Beverley Hills
,,
1465000,,Nigel Central
,,
9000000,,Kyalami
,,
899000,,Montana Park
,,
4750000,,Ga-rankuwa Unit 9
,,
860000,,Jabavu
,,
7499000,,Soshanguve East Ext 3
,,
1500000,,Noordheuwel
,,
2050000,,Soshanguve South Ext 13
,,
2199000,,Zambezi Country Estate
,,
1745000,,Soshanguve BB
,,
2999000,,Eden Park
,,
3800000,,The Glades
,,
180000,,Geluksdal
,,
998000,,Linden
,,
17400000,,Meyersdal Eco Estate
,,
1200000,,Leachville
,,
880000,,Noordheuwel
,,
5425000,,Daveyton
,,
750000,,Strubenvale
,,
2150000,,Khyber Rock
,,
2395000,,Lion Pride
,,
1500000,,Presidents Dam
,,
620000,,Krugersdorp North
,,
1699999,,Mooikloof Equestrian Estate
,,
1195000,,Riverside View Ext 30
,,
1720000,,Midstream Estate
,,
1300000,,Sonneveld
,,
1899000,,Dainfern Valley Estate
,,
3805000,,Leeuwenhof Estate
,,
4390000,,Brooklyn
,,
320000,,Temba Unit 6
,,
1360000,,Soshanguve VV
,,
599000,,Elsburg
,,
349000,,Amandasig
,,
2100000,,Florida Park
,,
995000,,Bredell
,,
1430000,,Soshanguve VV
,,
630000,,Windmill Park
,,
940000,,Sunninghill
,,
1400000,,Marister
,,
899000,,Ga-rankuwa Unit 20
,,
900000,,Kenmare
,,
13000000,,Waterfall Country Village
,,
750000,,De Deur
,,
1160000,,President Park
,,
1570000,,Sky City
,,
535000,,Reigerpark
,,
2350000,,Gallo Manor
,,
1480000,,Sunair Park
,,
2899000,,Riverbend AH
,,
915000,,Sandown
,,
1290000,,Carletonville Central
,,
710000,,Elandspark
,,
990000,,Alberton North
,,
699000,,Witpoortjie
,,
998000,,Kagiso
,,
13780000,,Clubview
,,
2795000,,Willow Park Manor
,,
888000,,Hyde Park
,,
950000,,Haakdoornboom AH
,,
1350000,,Cedar Lakes
,,
2495000,,Culemborg Park
,,
6999000,,Three Rivers
,,
1360000,,Jameson Park
,,
1950000,,Helderkruin
,,
690000,,Bedford Gardens
,,
812000,,Bruma
,,
1890000,,Sunninghill
,,
1849000,,Olympus AH
,,
1450000,,Mabopane  Unit S
,,
1450000,,Morningside
,,
770000,,Kyalami Hills
,,
1495000,,Honeydew
,,
2295000,,Homes Haven
,,
3400000,,Andeon
,,
1899000,,Dalpark Proper
,,
1500000,,Douglasdale
,,
2400000,,Atholl
,,
11700000,,Villa Liza
,,
160000,,Fordsburg
,,
480000,,Faerie Glen
,,
1600000,,Sunward Park
,,
4750000,,Soshanguve XX
,,
1200000,,Reigerpark
,,
845000,,Soshanguve VV
,,
1220000,,Helderkruin
,,
985000,,Newlands
,,
1850000,,Amandasig
,,
1054823,,Vanderbijlpark CE 1
,,
499900,,Heidelberg Central
,,
950000,,Malvern
,,
5500000,,Henley On Klip
,,
1950000,,Sunnyside
,,
995000,,Suiderberg
,,
1195000,,Vanderbijlpark CE 4
,,
2595000,,Umnonjaneni
,,
1650000,,Dan Pienaarville
,,
2100000,,Greenhills
,,
1770000,,Thatchfield Close
,,
995000,,Eldo Manor
,,
1620000,,Sundowner
,,
900000,,Heatherview
,,
1660000,,Albertsdal
,,
4000000,,The Wilds
,,
9250000,,Morningside
,,
1250000,,Paulshof
,,
1010000,,Olympus AH
,,
1320000,,Melville
,,
3400000,,Summerset
,,
649000,,Clearwater Estate
,,
2680000,,Amandasig
,,
12795000,,Lawley
,,
1790000,,Farrarmere
,,
500000,,Montana Tuine
,,
18000000,,Glenvista
,,
610000,,Raslouw
,,
1688000,,Vanderbijlpark CW 6
,,
1738000,,Brentwood Park AH
,,
5075000,,Sinoville
,,
860000,,Bryanston East
,,
1450000,,Montana
,,
3145000,,Crosby
,,
355000,,Palm Ridge
,,
1750000,,Bonaero Park
,,
1299000,,Benoni North
,,
3890000,,Soshanguve VV
,,
699000,,Boschkop AH
,,
1750000,,Bedfordview
,,
2350000,,Lynnwood
,,
2850000,,Kya Sands
,,
1900000,,Heuweloord
,,
5200000,,Soshanguve UU
,,
1290000,,Vereeniging Central
,,
6999500,,Soshanguve South Ext 2
,,
2590000,,Lenasia South
,,
6995000,,Welverdiend
,,
1200000,,Mountain View
,,
289999,,Bryanston
,,
2026500,,Morganridge
,,
8799000,,Brackenhurst
,,
959000,,Westonaria
,,
2179000,,Montana
,,
2053998,,Bronkhorstbaai
,,
3595000,,Vanderbijlpark SE 10
,,
2250000,,Three Rivers Proper
,,
410000,,Kensington
,,
1100000,,Clubview
,,
399999,,Soshanguve VV
,,
1400000,,Sky City
,,
3650000,,Pretoria North
,,
1270500,,Malanshof
,,
4899999,,Bedfordview
,,
1265000,,Mullerstuine
,,
2700000,,Brenthurst
,,
4395000,,Moedi
,,
580000,,Eye Of Africa Estate
,,
2370000,,Orange Grove
,,
3200000,,Khyber Rock
,,
1800000,,Sonland Park
,,
2750000,,Brakpan North
,,
850000,,Vanderbijlpark SW 1
,,
1600000,,Arcadia
,,
1980000,,Sharpeville
,,
289000,,Robin Hills
,,
2650000,,Greenhills
,,
2284999,,Krugersdorp North
,,
3799000,,Vosloorus
,,
6499000,,River Club
,,
255000,,Cosmo City
,,
2300000,,Vanderbijlpark SE 7
,,
1800000,,Muckleneuk
,,
9999000,,Silver Stream Estate
,,
1665000,,Waterfall Country Estate
,,
765000,,Faerie Glen
,,
795000,,Vanderbijlpark CE 3
,,
980000,,Kopanong
,,
1054823,,Evaton West
,,
1299000,,Hamberg
,,
976000,,Ferndale
,,
1282800,,Heatherview
,,
998000,,Greenside
,,
1798000,,The Orchards
,,
1575000,,Fourways
,,
1400000,,Edleen
,,
630000,,Mulbarton
,,
1299000,,Elandspoort
,,
1400000,,The Orchards
,,
1095000,,Craigavon
,,
5995000,,Cresslawn
,,
799000,,Orange Grove
,,
2199000,,Van Riebeeck Park
,,
1800000,,Cosmo City
,,
1500000,,Ormonde
,,
2975000,,Erasmuskloof
,,
745000,,Midlands Estate
,,
650000,,Kameeldrift East
,,
3395000,,Amandasig
,,
1750000,,Parktown North
,,
910000,,The Orchards
,,
1200000,,Comet
,,
4200000,,Crosby
,,
900000,,Lonehill
,,
10999999,,Wilro Park
,,
13900000,,The Retreat
,,
5380000,,Vanderbijlpark CE 4
,,
950000,,Zwavelpoort AH
,,
1716750,,Corlett Gardens
,,
2999000,,Rynfield
,,
