price,area,location
,0,
699000,0,Zola
,0,
2150000,0,Ennerdale
,0,
2290000,0,Dainfern Golf Estate
,0,
860000,0,Danville
,0,
1350000,0,De Deur
,0,
708000,0,Pierre Van Ryneveld
,0,
3400000,0,Lenasia
,0,
999000,0,Kensington
,0,
948880,0,Suideroord
,0,
660000,0,Annlin
,0,
375000,0,Mahube Valley
,0,
4180000,0,Parkmore
,0,
860000,0,Riverspray Lifestyle Estate
,0,
665000,0,Vanderbijlpark CE 5
,0,
1500000,0,Atteridgeville
,0,
495000,0,Claremont
,0,
649000,0,Observatory
,0,
2300000,0,Brooklands Lifestyle Estate
,0,
2380000,0,North Riding AH
,0,
1950000,0,Boksburg Central
,0,
2299000,0,Crystal Park
,0,
9990000,0,Ga-rankuwa Unit 9
,0,
3175000,0,Tsakane
,0,
1550000,0,North Riding AH
,0,
1076988,0,Vanderbijlpark CW 6
,0,
17000000,0,Groblerpark
,0,
770000,0,Clubview
,0,
0,0,Nigel Central
,0,
2490000,0,Protea Glen
,0,
8700000,0,Bedfordview
,0,
1449999,0,Lotus Gardens
,0,
1599000,0,Broadacres
,0,
980000,0,Elandsfontein Rail
,0,
4280000,0,Ga-rankuwa Unit 6
,0,
1250000,0,Montana Park
,0,
570000,0,Bedfordview
,0,
1250000,0,Isandovale
,0,
780000,0,Terenure
,0,
995000,0,Ivory Park
,0,
900000,0,Brentwood
,0,
2600000,0,Ebony Park
,0,
890000,0,Blue Valley Golf Estate
,0,
1750000,0,Monavoni AH
,0,
782000,0,Equestria
,0,
650000,0,Kempton Park Ext 2
,0,
2250000,0,Rangeview
,0,
10500000,0,Kaalfontein
,0,
1499000,0,Risiville
,0,
7740000,0,Savannah Country Estate
,0,
870000,0,Mabopane
,0,
0,0,Eden Glen
,0,
1590000,0,Rietfontein
,0,
6200000,0,Florauna
,0,
1800000,0,Lenasia Ext 5
,0,
460000,0,Midstream Estate
,0,
4500000,0,Dowerglen
,0,
1499000,0,Buhle Park
,0,
11750000,0,Robertsham
,0,
800000,0,Soshanguve WW
,0,
6100000,0,Midstream Estate
,0,
7000000,0,Six Fountains Residential Estate
,0,
2299000,0,Bezuidenhout Valley
,0,
1475000,0,Klippoortje
,0,
560000,0,Jan Hofmeyer
,0,
2490000,0,Glenvarloch
,0,
2400000,0,Casseldale
,0,
990000,0,Wychwood
,0,
910000,0,Waterkloof Heights
,0,
1612500,0,Monument Park
,0,
4650000,0,Lammermoor
,0,
1400000,0,Bassonia Estate
,0,
1350000,0,Winchester Hills
,0,
1990000,0,Moret
,0,
770000,0,The Stewards
,0,
787500,0,Bezuidenhout Valley
,0,
850000,0,Emmarentia
,0,
840000,0,Parkdene
,0,
1580000,0,Nietgedacht AH
,0,
2200000,0,Eldoraigne
,0,
2700000,0,Clubview
,0,
480000,0,Elandsfontein
,0,
790000,0,Windmill Park
,0,
660000,0,Pretoria West
,0,
1884000,0,Cedar Lakes
,0,
690000,0,Doringkloof
,0,
3367200,0,Parktown North
,0,
1250000,0,Waterkloof Glen
,0,
1950000,0,Northwold
,0,
1680000,0,Glen Eagle Estate
,0,
5849000,0,Zwavelpoort AH
,0,
1599000,0,Sinoville
,0,
620000,0,Proclamation Hill
,0,
500000,0,Brackenhurst
,0,
1626075,0,Brentwood
,0,
770000,0,Ninapark
,0,
2650000,0,Ruimsig
,0,
1400000,0,Sebokeng Central
,0,
1375000,0,Boardwalk Villas
,0,
420000,0,Devland
,0,
950000,0,Theresapark
,0,
1195000,0,Southdowns Estate
,0,
2300000,0,Vanderbijlpark SE 3
,0,
8500000,0,Unitas Park
,0,
737000,0,Actonville
,0,
1500000,0,Vanderbijlpark CW 6
,0,
6770000,0,Beyers Park
,0,
2999000,0,Brackendowns
,0,
880000,0,Vanderbijlpark CW 6
,0,
1450000,0,Helderkruin
,0,
0,0,Pretoria Central
,0,
2250000,0,Westonaria
,0,
2089350,0,The Hill
,0,
8999999,0,Homestead Apple Orchards
,0,
550000,0,Tsakane Ext 11
,0,
820000,0,Leopard's Rest Security Estate
,0,
2990000,0,Fochville
,0,
1430000,0,Midstream Hill Estate
,0,
1650000,0,Thatchfield Estate
,0,
3550000,0,Berton Park
,0,
750000,0,Buccleuch
,0,
710000,0,Soshanguve H
,0,
999999,0,Midlands Estate
,0,
2450000,0,Kelvin
,0,
2099000,0,Linksfield
,0,
1699000,0,Elandspark
,0,
1300000,0,Midstream Meadows
,0,
1480000,0,Beverley
,0,
2500000,0,Fairmount
,0,
1880000,0,Windmill Park
,0,
760000,0,The Retreat
,0,
378000,0,Pomona
,0,
1554000,0,Pelzvale AH
,0,
2450000,0,Six Fountains Residential Estate
,0,
3100000,0,Craigavon
,0,
3850000,0,Olympus Country Estate
,0,
1590000,0,Bredell
,0,
1950000,0,Dawn Park
,0,
748000,0,Cosmo City
,0,
5450000,0,Cosmo City
,0,
2895000,0,Forest Town
,0,
450000,0,Cosmo City
,0,
1199000,0,Fochville
,0,
980000,0,Struisbult
,0,
4450000,0,Clayville
,0,
3095000,0,Fourways
,0,
1575000,0,Mondeor
,0,
1975000,0,Morningside
,0,
1800000,0,Parkwood
,0,
799999,0,Meyersdal Nature Estate
,0,
989000,0,Brackenhurst
,0,
2980000,0,Soshanguve East
,0,
5000000,0,Bezuidenhout Valley
,0,
8000000,0,Soshanguve South
,0,
4750000,0,Knoppieslaagte
,0,
2699000,0,Brooklands Lifestyle Estate
,0,
4300000,0,Franklin Roosevelt Park
,0,
2100000,0,Dunvegan
,0,
850000,0,Lochvaal
,0,
1400000,0,Randfontein Central
,0,
2395000,0,Bryanston
,0,
9000000,0,Mabopane
,0,
1430000,0,Kenmare
,0,
1600000,0,Montana
,0,
2299000,0,Thornhill Estate
,0,
350000,0,Amandasig
,0,
7900000,0,Farrarmere
,0,
2995000,0,President Park
,0,
3799000,0,Kibler Park
,0,
16000000,0,Wierda Park
,0,
2720000,0,Marais Steyn Park
,0,
1098000,0,Zwavelpoort AH
,0,
1480000,0,Lynnwood
,0,
0,0,Vanderbijlpark SE 3
,0,
580000,0,Cullinan
,0,
1390000,0,Vanderbijlpark CE 1
,0,
1800000,0,Florida Park
,0,
590000,0,Meyersdal
,0,
1400000,0,Eloffsdal
,0,
3550000,0,Daveyton
,0,
400000,0,Parkmore
,0,
13975000,0,Garsfontein
,0,
975000,0,Geluksdal
,0,
2350000,0,Brooklyn
,0,
2600000,0,Equestria
,0,
6900000,0,Birch Acres
,0,
1550000,0,Lombardy East
,0,
892500,0,Six Fountains Residential Estate
,0,
2985000,0,Wierda Park
,0,
590000,0,Magaliessig
,0,
1750000,0,Florauna
,0,
1799900,0,Pretoria North
,0,
1250000,0,Lebanon
,0,
1600000,0,Lenasia South
,0,
1880000,0,Naturena
,0,
2590000,0,Fleurhof
,0,
790000,0,Rosettenville
,0,
1450000,0,Roseacre
,0,
400000,0,Savanna City
,0,
1494000,0,Erasmuskloof
,0,
1040000,0,Bartlett
,0,
750000,0,Noycedale
,0,
1008470,0,Terenure
,0,
1195000,0,Meyerton Ext 6
,0,
555000,0,Timsrand AH
,0,
2200000,0,Evaton Central
,0,
990000,0,Clayville
,0,
1490000,0,Kensington
,0,
5399000,0,Northwold
,0,
995000,0,Jukskei Park
,0,
1190000,0,Kagiso
,0,
460000,0,Avianto Estates
,0,
3900000,0,Esther Park
,0,
950000,0,Villieria
,0,
950000,0,Bosmont
,0,
18000000,0,Steyn City
,0,
26000000,0,Parktown North
,0,
5650000,0,Waterfall Valley Mature Lifestyle Estate
,0,
990000,0,Dalpark
,0,
1290000,0,Parktown Estate
,0,
7790000,0,Silverton
,0,
1995000,0,Hatfield
,0,
1699000,0,Olievenhoutbosch
,0,
1790000,0,Soshanguve UU
,0,
6500000,0,Newmark Estate
,0,
2350000,0,Die Hoewes
,0,
6500000,0,Crystal Park
,0,
960000,0,Glen Erasmia
,0,
1550000,0,Walker Fruit Farms
,0,
18000000,0,Hermanstad
,0,
2699000,0,Vanderbijlpark SE 3
,0,
4160000,0,Brixton
,0,
1289000,0,Parktown Estate
,0,
3450000,0,Chancliff Ridge
,0,
2799000,0,Payneville
,0,
935750,0,Doornkop
,0,
28000000,0,Kyalami Estate
,0,
5300000,0,The Orchards
,0,
1895000,0,Dorandia
,0,
21500000,0,Sandown
,0,
990000,0,Lambton
,0,
610000,0,Fourways
,0,
1160000,0,Tshepisong
,0,
3590000,0,Soshanguve South
,0,
1300000,0,Westbury
,0,
1300000,0,Pretoria North
,0,
2100000,0,Eagle Canyon Golf Estate
,0,
1409563,0,Doornpoort
,0,
2950000,0,Parkmore
,0,
1390000,0,Evaton West
,0,
3800000,0,Rietfontein
,0,
1175000,0,Zwartkop
,0,
1200000,0,Erasmia
,0,
650000,0,Primrose Hill
,0,
2500000,0,Alberton North
,0,
250000,0,Soshanguve East Ext 5
,0,
280000,0,Croydon
,0,
2599000,0,Kameeldrift East
,0,
948880,0,Fleurhof
,0,
1420000,0,New Redruth
,0,
1275000,0,Sunward Park
,0,
1250000,0,Soshanguve M
,0,
1650000,0,Kagiso
,0,
2000000,0,La Como Lifestyle Estate
,0,
2555000,0,Mabopane
,0,
3999999,0,Bromhof
,0,
1900000,0,Dainfern Golf Estate
,0,
2100000,0,Edenburg
,0,
1250000,0,Florentia
,0,
1770000,0,Vosloorus
,0,
910500,0,Ravenswood
,0,
8950000,0,Brackenhurst
,0,
2950000,0,Savanna City
,0,
795000,0,Three Rivers
,0,
5450000,0,Pretoria Gardens
,0,
2453850,0,Soshanguve XX
,0,
798500,0,Southdowns Estate
,0,
2399000,0,Enormwater AH
,0,
865000,0,Atteridgeville
,0,
1368000,0,Bonaero Park
,0,
4795000,0,Glen Austin AH
,0,
2950000,0,Westwood
,0,
819000,0,Bartlett
,0,
5699000,0,Tembisa Central
,0,
599000,0,Raslouw
,0,
3000000,0,Vergenoeg
,0,
699000,0,Centurion Central
,0,
850000,0,Riverside View Ext 33
,0,
3150000,0,Villieria
,0,
3099000,0,The Hills Game Reserve Estate
,0,
1750000,0,Paul Krugersoord
,0,
3010000,0,Raslouw
,0,
1150000,0,Vanderbijlpark CW 4
,0,
2130000,0,Oaklands
,0,
1100000,0,Orlando West
,0,
0,0,Brandvlei AH
,0,
2650000,0,Eagle Canyon Golf Estate
,0,
1300000,0,Claremont
,0,
1299000,0,Randpark
,0,
1380000,0,Randpoort
,0,
1160000,0,Nellmapius
,0,
3450000,0,Rondebult
,0,
1054823,0,South Hills
,0,
3600000,0,Boksburg North
,0,
935750,0,Theresapark
,0,
2449000,0,Blairgowrie
,0,
1299000,0,Vanderbijlpark CW 2
,0,
799000,0,Khutsong
,0,
2580000,0,Turffontein
,0,
730000,0,Strubenvale
,0,
1950000,0,Suideroord
,0,
2250000,0,Monavoni
,0,
2695000,0,Theresapark
,0,
4999998,0,Bedfordview
,0,
2700000,0,Evaton West
,0,
2950000,0,Amberfield Ridge
,0,
445000,0,Norwood
,0,
550000,0,Laudium Ext 3
,0,
1399000,0,Garsfontein
,0,
1290000,0,Dalview
,0,
872120,0,Dainfern Valley Estate
,0,
650000,0,Delville
,0,
699000,0,Bram Fischerville
,0,
699000,0,Primrose
,0,
2295000,0,Amandasig
,0,
940000,0,Parkdene
,0,
4650000,0,Boardwalk
,0,
9000000,0,Dalpark Ext 1
,0,
1485000,0,Lotus Gardens
,0,
1700000,0,Crystal Park
,0,
1200000,0,Bakerton
,0,
1075000,0,Soshanguve East Ext 4
,0,
1250000,0,Meyerton Central
,0,
1749000,0,Rietondale
,0,
18500000,0,Wilro Park
,0,
5000000,0,Houghton Estate
,0,
2100000,0,Monument Park
,0,
1295000,0,Jacanlee
,0,
5355000,0,Homes Haven
,0,
2990000,0,Bloubosrand
,0,
570000,0,Gerdview
,0,
1380000,0,Webber
,0,
2350000,0,Mimosa Park
,0,
12450000,0,Sebokeng Zone 7
,0,
700000,0,Selcourt
,0,
5450000,0,Montana Park
,0,
1695000,0,Broadacres
,0,
2549000,0,Blairgowrie
,0,
1599000,0,Glenhazel
,0,
450000,0,Montana Park
,0,
1380000,0,Parkrand
,0,
2200000,0,Ekangala
,0,
1325000,0,Fourways
,0,
725000,0,Protea Glen
,0,
600000,0,Faerie Glen
,0,
895995,0,The Orchards
,0,
2600000,0,Boksburg East
,0,
1250000,0,Weltevreden Park
,0,
3750000,0,Wychwood
,0,
1700000,0,Bezuidenhout Valley
,0,
1999999,0,Tsakane
,0,
9750000,0,Birch Acres
,0,
2420000,0,Sharon Park
,0,
3200000,0,Soshanguve A
,0,
550000,0,Carlswald
,0,
960000,0,Fourways Gardens
,0,
1590000,0,Risiville
,0,
2999000,0,New Redruth
,0,
4700000,0,Vanderbijlpark SW 1
,0,
3500000,0,Three Rivers Proper
,0,
1011500,0,Riverlea
,0,
1250000,0,Strubenvale
,0,
5750000,0,Retire at Midstream
,0,
2230000,0,Buhle Park
,0,
1399000,0,Pebble Rock Golf Village
,0,
685270,0,Presidents Dam
,0,
3000000,0,Crosby
,0,
1850000,0,Albertville
,0,
2200000,0,Amorosa
,0,
769000,0,Montgomery Park
,0,
1998000,0,Florida
,0,
6495000,0,Bryanston
,0,
1155000,0,Orange Farm
,0,
1290000,0,Mahube Valley
,0,
480000,0,Soshanguve South
,0,
5375000,0,Bramley
,0,
1480000,0,Pollak Park
,0,
764612,0,Soshanguve H
,0,
1890000,0,Crystal Park
,0,
850000,0,Pebble Rock Golf Village
,0,
750000,0,Thatch Hill Estate
,0,
1450000,0,Lotus Gardens
,0,
3299000,0,Parkhill Gardens
,0,
1150000,0,Dalpark
,0,
1650000,0,Vanderbijlpark SW
,0,
1500000,0,Vanderbijlpark CW 5
,0,
760000,0,West Park
,0,
1300000,0,Amberfield
,0,
6500000,0,Mountain Crest Private Estate
,0,
2350000,0,Morningside Manor
,0,
5550000,0,Evans Park
,0,
680000,0,Edelweiss
,0,
1699000,0,Danville
,0,
2590000,0,Three Rivers
,0,
845010,0,Likole
,0,
4000000,0,Ruimsig AH
,0,
3850000,0,Blairgowrie
,0,
990000,0,Doringkloof
,0,
1550000,0,Florentia
,0,
999000,0,Doringkloof
,0,
640000,0,Verwoerdpark
,0,
650000,0,Bordeaux
,0,
1250000,0,De Deur
,0,
0,0,Magaliesberg Country Estate
,0,
1450000,0,Devland
,0,
1099000,0,Blairgowrie
,0,
530000,0,Klipfontein
,0,
849000,0,Greenhills
,0,
750000,0,Kameeldrift East
,0,
2250000,0,Palm Ridge
,0,
788000,0,Clayville
,0,
1050000,0,Hennopspark
,0,
791000,0,Radebe
,0,
4400000,0,Blue Valley Golf Estate
,0,
3850000,0,Andeon
,0,
0,0,Northgate
,0,
2372000,0,Melville
,0,
16499000,0,Moreleta Park
,0,
3161100,0,Savanna City
,0,
6325000,0,Sebokeng Zone 14
,0,
1190000,0,The Gardens
,0,
2320000,0,Dalview
,0,
1550000,0,Bromhof
,0,
6995000,0,Savannah Country Estate
,0,
1250000,0,Lehae
,0,
550000,0,Garsfontein
,0,
4900000,0,Magalieskruin
,0,
2150000,0,Bryanston
,0,
4500000,0,Lynnwood Glen
,0,
2150000,0,Johannesburg Central
,0,
1785000,0,Amberfield Manor
,0,
2250000,0,Highway Gardens
,0,
760000,0,Brixton
,0,
1500000,0,Bergsig
,0,
3400000,0,Eike Park
,0,
4200000,0,Northmead
,0,
3400000,0,The Hills Game Reserve Estate
,0,
360000,0,Theresapark
,0,
1380000,0,Rivonia
,0,
890000,0,North Riding
,0,
1345000,0,Krugersdorp Central
,0,
5900000,0,Modderfontein
,0,
2450000,0,Soshanguve B
,0,
1890000,0,Capital Park
,0,
975000,0,Linksfield North
,0,
604000,0,The Orchards
,0,
1599000,0,Constantia Park
,0,
1409563,0,Krugersdorp Central
,0,
749999,0,Montana Park
,0,
5950000,0,Walker Fruit Farms
,0,
350000,0,Eastleigh Ridge
,0,
2245125,0,Chartwell
,0,
7795000,0,Sky City
,0,
2980000,0,Birchleigh
,0,
950000,0,Glenvarloch
,0,
2800000,0,Avianto Estates
,0,
3000000,0,Sky City
,0,
1350000,0,Homes Haven
,0,
2499000,0,Norkem Park
,0,
1500000,0,Freeway Park
,0,
245000,0,Dorandia
,0,
1799000,0,Vrededorp
,0,
2260000,0,Vosloorus
,0,
7600000,0,Mabopane
,0,
690000,0,Heuweloord
,0,
7950000,0,Valhalla
,0,
1074000,0,Fleurhof
,0,
1400000,0,Wierda Park
,0,
2595000,0,Soshanguve BB
,0,
10000000,0,Rynfield
,0,
680000,0,Thulani
,0,
1700000,0,Thornhill Estate
,0,
4750000,0,Birch Acres
,0,
1980000,0,Vanderbijlpark SE 1
,0,
5250000,0,Soshanguve VV
,0,
1258000,0,Strubenvale
,0,
1250000,0,Winchester Hills
,0,
890000,0,Rooihuiskraal
,0,
680000,0,West Village
,0,
765000,0,Soshanguve South
,0,
1980000,0,Soshanguve VV
,0,
2089350,0,Edenvale Central
,0,
7000000,0,Homelake
,0,
795000,0,Pretoria Gardens
,0,
3450000,0,Barbeque Downs
,0,
2243664,0,The Orchards
,0,
980000,0,Sky City
,0,
1250000,0,Meadowlands East
,0,
1279000,0,Oakdene
,0,
1650000,0,Lilianton
,0,
1100000,0,Sandown
,0,
2999000,0,Mamelodi
,0,
2780000,0,Glenvista
,0,
3000000,0,The Orchards
,0,
3150000,0,Protea Glen
,0,
3250000,0,Vanderbijlpark SE 7
,0,
2159000,0,Pollak Park
,0,
2950000,0,Dainfern Ridge
,0,
2550000,0,Three Rivers
,0,
3800000,0,Melville
,0,
1900000,0,Parkhurst
,0,
2799000,0,Vosloorus
,0,
760000,0,Wilro Park
,0,
5700000,0,Albertsdal
,0,
2990000,0,The Reeds
,0,
3400000,0,Pinehaven
,0,
1280000,0,Bassonia
,0,
3211100,0,Dainfern Golf Estate
,0,
15999000,0,Edenburg
,0,
1095000,0,Waterfall Country Estate
,0,
1495000,0,Heatherview
,0,
12500000,0,Greenhills
,0,
9950000,0,New Market
,0,
2250000,0,Selcourt
,0,
699000,0,Waterfall Country Estate
,0,
949500,0,Midstream Estate
,0,
2600000,0,Van Dyk Park
,0,
7750000,0,Sonneveld
,0,
1399000,0,Waverley
,0,
1200000,0,Orange Grove
,0,
980000,0,The Orchards
,0,
2399000,0,Houghton Estate
,0,
4999999,0,Bedfordview
,0,
1765000,0,Waterlake Farm Lifestyle Estate
,0,
3295000,0,Dersley
,0,
750000,0,Oakdene
,0,
5400000,0,Soshanguve UU
,0,
799000,0,Soshanguve UU
,0,
590000,0,Vanderbijlpark SW 1
,0,
11500000,0,Dawn Park
,0,
6700000,0,Dawnview
,0,
1049500,0,Palm Ridge
,0,
1900000,0,Blairgowrie
,0,
2430000,0,Amandasig
,0,
1899999,0,Cloverdene
,0,
2399000,0,Moreleta Park
,0,
2990000,0,New Redruth
,0,
2100000,0,Beaulieu
,0,
11500000,0,Rietfontein
,0,
6700000,0,Ebotse Golf Estate
,0,
1700000,0,Sunnyridge
,0,
1060000,0,Rondebult
,0,
910000,0,Sky City
,0,
2599995,0,Zandspruit
,0,
2650000,0,Greenhills Ext 3
,0,
640000,0,Leopard's Rest Security Estate
,0,
3750000,0,Lambton
,0,
4700000,0,Quellerina
,0,
1599000,0,Masada
,0,
1799000,0,Ninapark
,0,
1999999,0,Midstream Heights
,0,
699000,0,Wilgeheuwel
,0,
2999000,0,Glen Eagle Estate
,0,
1880000,0,Kempton Park Ext 4
,0,
650000,0,Germiston Central
,0,
1450000,0,Lenasia South
,0,
2125000,0,Benoni AH
,0,
9375000,0,Laudium
,0,
3200000,0,Bryanston
,0,
2450000,0,Homelake
,0,
3399000,0,Dawnview
,0,
5900000,0,Edenvale Central
,0,
550000,0,Albemarle Ext 1
,0,
1595000,0,Bloubosrand
,0,
1620000,0,Boskruin
,0,
790000,0,Riverlea
,0,
12520000,0,Montana Park
,0,
1000000,0,Terenure
,0,
560000,0,Bassonia
,0,
1690000,0,Heuweloord
,0,
2579000,0,Emfuleni Golf Estate
,0,
4200000,0,Langaville
,0,
2650000,0,Rensburg
,0,
7600000,0,Protea Glen
,0,
1755000,0,Summer Place Estate
,0,
280000,0,Ninapark
,0,
8500000,0,Savanna City
,0,
1790000,0,Dersley
,0,
4500000,0,Waterkloof
,0,
3265000,0,Bloubosrand
,0,
600000,0,Soshanguve WW
,0,
1780000,0,Six Fountains
,0,
1299000,0,Lonehill
,0,
3995000,0,Kempton Park Ext 2
,0,
575000,0,Soshanguve VV
,0,
1500000,0,Sharon Park
,0,
10950000,0,Lakeside Estates
,0,
699000,0,Craigavon
,0,
2450000,0,Dunblane Lifestyle & Equestrian Estate
,0,
780000,0,Ninapark
,0,
6350000,0,Bedfordview
,0,
815560,0,Observatory
,0,
1350000,0,Doornkop
,0,
1716750,0,Sunninghill
,0,
0,0,Moregloed
,0,
490000,0,Henley On Klip
,0,
450000,0,Florentia
,0,
1100000,0,Ninapark
,0,
7350000,0,Waverley
,0,
1310000,0,Masada
,0,
1200000,0,Silver Lakes Golf Estate
,0,
7000000,0,Orchards
,0,
13500000,0,Jan Niemand Park
,0,
2190000,0,Pierre Van Ryneveld
,0,
5700000,0,Moregloed
,0,
4700000,0,Magalieskruin
,0,
1902000,0,Midstream Estate
,0,
3500000,0,Windsor On Vaal
,0,
1205000,0,Mayberry Park
,0,
1533000,0,Dalpark
,0,
950000,0,East Lynne
,0,
4800000,0,Daveyton
,0,
1150000,0,Brixton
,0,
210000,0,Laudium
,0,
1850000,0,Kenmare
,0,
2300000,0,Doornpoort
,0,
930000,0,Forest Town
,0,
780000,0,Vanderbijlpark SE 6
,0,
3875000,0,Kirkney
,0,
995000,0,Greenstone Hill
,0,
1213000,0,Heuweloord
,0,
1150000,0,Randhart
,0,
2395000,0,Comet
,0,
900000,0,Dainfern Valley Estate
,0,
5500000,0,The Hill
,0,
2650000,0,Sandringham
,0,
2350000,0,Woodhill Golf Estate
,0,
180000,0,Emmarentia
,0,
359000,0,Winchester Hills
,0,
1750000,0,Parkrand
,0,
2350000,0,Bryanston
,0,
2450000,0,Ferndale
,0,
1500000,0,Savanna City
,0,
1050000,0,Risidale
,0,
2200000,0,Chartwell
,0,
888500,0,Waterkloof Glen
,0,
2695000,0,Protea Glen
,0,
1300000,0,Clubview
,0,
980000,0,Tsakane
,0,
830000,0,Rabie Ridge
,0,
2400000,0,Witpoortjie
,0,
847982,0,Montana
,0,
5350000,0,Boksburg Central
,0,
1900000,0,Kocksoord
,0,
4290000,0,Soshanguve VV
,0,
2395000,0,Meadowlands
,0,
2650000,0,Tedderfield AH
,0,
1749000,0,Rosslyn
,0,
850000,0,Murrayfield
,0,
2440000,0,Dalview
,0,
5350000,0,Riviera
,0,
2150000,0,Lawley
,0,
5899999,0,Douglasdale
,0,
695000,0,Palm Ridge
,0,
6500000,0,Chiawelo
,0,
1995000,0,Bryanston
,0,
3850000,0,St Andrews
,0,
750000,0,Albertville
,0,
5500000,0,Lilyvale AH
,0,
817000,0,Three Rivers
,0,
690000,0,Willow Acres
,0,
35000000,0,Die Hoewes
,0,
8900000,0,Marais Steyn Park
,0,
1275000,0,Eldorado Park
,0,
2200000,0,Waterkloof Ridge
,0,
5595000,0,North Riding
,0,
4195000,0,Jan Niemand Park
,0,
4342000,0,Greenhills
,0,
1050000,0,Misty Bay
,0,
3298000,0,Meyerton Central
,0,
566390,0,Judiths Paarl
,0,
4500000,0,Rayton
,0,
650000,0,Norkem Park
,0,
3150000,0,Actonville
,0,
3799000,0,Hurlingham Gardens
,0,
1550000,0,Ontdekkerspark
,0,
4980000,0,Zambezi Manor Lifestyle Estate
,0,
5650000,0,Capital Park
,0,
3300000,0,Meyersdal
,0,
880000,0,Flora Gardens
,0,
2397500,0,Oakdene
,0,
1350000,0,Theresapark
,0,
1399000,0,Salfin
,0,
1600000,0,La Montagne
,0,
610000,0,Sagewood
,0,
2450000,0,Orchards
,0,
6200000,0,Kya Sands
,0,
0,0,Vanderbijlpark CW 6
,0,
1490000,0,Mooikloof Equestrian Estate
,0,
1400000,0,Tsakane
,0,
0,0,Doornpoort
,0,
1695000,0,Equestria
,0,
1695000,0,Faerie Glen
,0,
2699999,0,Cultura Park
,0,
4300000,0,Corlett Gardens
,0,
1078000,0,Cedar Creek
,0,
1180000,0,Rhodesfield
,0,
3900000,0,Jordaan Park
,0,
1480000,0,Lambton
,0,
7590000,0,Krugersdorp North
,0,
1170000,0,Kyalami Glen Estate
,0,
5950000,0,Thatch Hill Estate
,0,
2900000,0,Linksfield
,0,
1650000,0,Grootfontein Country Estates
,0,
3499000,0,Annlin
,0,
3850000,0,Geduld
,0,
820000,0,Grootfontein Country Estates
,0,
9950000,0,Thatchfield Estate
,0,
1995000,0,Clayville East
,0,
4670000,0,Bryanston
,0,
4700000,0,Misty Bay
,0,
1180000,0,Westonaria
,0,
730000,0,Pimville Zone 5
,0,
1260000,0,Witpoortjie
,0,
580000,0,Vosloorus
,0,
7500000,0,Illovo
,0,
3000000,0,Palm Springs
,0,
600000,0,Bronberrick
,0,
3550000,0,Bronkhorstbaai
,0,
3999000,0,Homestead Apple Orchards
,0,
995000,0,Rensburg
,0,
2649000,0,Claremont
,0,
685000,0,Van Riebeeck Park
,0,
775000,0,Vanderbijlpark CW 2
,0,
17700000,0,The Orchards
,0,
1235000,0,Wonderboom
,0,
570000,0,Drieziek
,0,
1600000,0,Springs Central
,0,
1795000,0,Boksburg North
,0,
3499999,0,Kirkney
,0,
1249000,0,Honeydew Manor
,0,
600000,0,Klippoortje
,0,
1407000,0,The Orchards
,0,
790000,0,Dobsonville Ext 2
,0,
3300000,0,Birchleigh North
,0,
500000,0,Selcourt
,0,
540000,0,Birchleigh North
,0,
2195000,0,Roseacre
,0,
15900000,0,Alberante
,0,
2595000,0,Kempton Park Ext 1
,0,
5600000,0,Meredale
,0,
3200000,0,Blue Valley Golf Estate
,0,
680000,0,Benoni Central
,0,
1300000,0,Vanderbijlpark SE 6
,0,
4499000,0,Rant En Dal
,0,
795050,0,Walkerville Central
,0,
7990000,0,Sharon Park
,0,
5500000,0,New Redruth
,0,
658000,0,Mulbarton
,0,
535000,0,Norwood
,0,
410000,0,Dalpark
,0,
850000,0,Hurlingham
,0,
2940000,0,North Riding
,0,
2295000,0,Noordwyk
,0,
1450000,0,River Club
,0,
875000,0,Highbury
,0,
750000,0,Winnie Mandela
,0,
1850000,0,Lonehill
,0,
5295000,0,Theresapark
,0,
3490000,0,Southdowns Estate
,0,
830000,0,Groblerpark
,0,
360000,0,Protea Glen
,0,
490000,0,Waterlake Farm Lifestyle Estate
,0,
400000,0,Brackenhurst
,0,
850000,0,Krugersdorp North
,0,
780000,0,Evaton West
,0,
0,0,Sagewood
,0,
1899000,0,Kagiso
,0,
750000,0,Vanderbijlpark CW 2
,0,
819000,0,Kyalami Estate
,0,
850000,0,Magalieskruin
,0,
1070000,0,Bryanston
,0,
285000,0,Selcourt
,0,
1880000,0,Blue Valley Golf Estate
,0,
1950000,0,Three Rivers
,0,
3600000,0,Krugersdorp North
,0,
995000,0,Vanderbijlpark CE 2
,0,
1200000,0,Norwood
,0,
3850000,0,Westergloor
,0,
990000,0,Heuweloord
,0,
3100000,0,Henley On Klip
,0,
1295000,0,Sonland Park
,0,
3000000,0,Midstream Heights
,0,
2199000,0,Morningside
,0,
1011500,0,Orange Grove
,0,
3895000,0,Rant En Dal
,0,
2799000,0,Lenasia South
,0,
24999000,0,Windmill Park
,0,
895000,0,Westonaria
,0,
8300000,0,Soshanguve PP1
,0,
299000,0,Norton Home Estate
,0,
1076000,0,Leachville Ext 1
,0,
5750000,0,Temba Unit 6
,0,
2998000,0,Morehill
,0,
708000,0,Ebotse Golf Estate
,0,
2495000,0,Kilner Park
,0,
3700000,0,Magaliessig
,0,
3850000,0,Randpark Ridge
,0,
1390000,0,Brakpan North
,0,
1950000,0,Sonland Park
