Rembrandt Park,"{'address': 'Rembrandt Park, South Africa', 'bbox': {'northeast': [-26.12093734741211, 28.135818481445312], 'southwest': [-26.12769889831543, 28.12097930908203]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.12306404, 'lng': 28.1258316, 'neighborhood': 'Rembrandt Park', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.12769889831543, 28.12097930908203, -26.12093734741211, 28.135818481445312], 'name': 'Rembrandt Park, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.12306404, 28.1258316]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Rembrandt Park, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Rembrandt Park'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.12306404, 28.1258316], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rembrandt Ridge,"{'address': 'Rembrandt Ridge, South Africa', 'bbox': {'northeast': [-26.120939254760742, 28.122270584106445], 'southwest': [-26.124340057373047, 28.114078521728516]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.12207222, 'lng': 28.11819458, 'neighborhood': 'Rembrandt Ridge', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.124340057373047, 28.114078521728516, -26.120939254760742, 28.122270584106445], 'name': 'Rembrandt Ridge, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.12207222, 28.11819458]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Rembrandt Ridge, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Rembrandt Ridge'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.12207222, 28.11819458], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rens Town,"{'address': 'Rens Town, South Africa', 'bbox': {'northeast': [-25.402376174926758, 28.280029296875], 'southwest': [-25.41733741760254, 28.270687103271484]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.41306114, 'lng': 28.27785683, 'neighborhood': 'Rens Town', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.41733741760254, 28.270687103271484, -25.402376174926758, 28.280029296875], 'name': 'Rens Town, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.41306114, 28.27785683]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Rens Town, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Rens Town'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.41306114, 28.27785683], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rensburg,"{'address': 'Rendsburg, SH, Germany', 'bbox': {'northeast': [54.338829040527344, 9.711321830749512], 'southwest': [54.2550163269043, 9.608246803283691]}, 'city': 'Rendsburg', 'confidence': 4, 'country': 'Germany', 'lat': 54.30298996, 'lng': 9.66386986, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [54.2550163269043, 9.608246803283691, 54.338829040527344, 9.711321830749512], 'name': 'Rendsburg, SH, Germany', 'point': {'type': 'Point', 'coordinates': [54.30298996, 9.66386986]}, 'address': {'adminDistrict': 'SH', 'adminDistrict2': 'Rendsburg-Eckernförde', 'countryRegion': 'Germany', 'formattedAddress': 'Rendsburg, SH, Germany', 'locality': 'Rendsburg'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [54.30298996, 9.66386986], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'SH', 'status': 'OK'}"
Reservoir Ridge,"{'address': 'Reservoir Ridge, MD', 'bbox': {'northeast': [39.427964828793336, -76.8197313282103], 'southwest': [39.37002406280823, -76.91966381339127]}, 'city': 'Reservoir Ridge', 'confidence': 4, 'country': 'United States', 'lat': 39.39899445, 'lng': -76.86969757, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [39.37002406280823, -76.91966381339127, 39.427964828793336, -76.8197313282103], 'name': 'Reservoir Ridge, MD', 'point': {'type': 'Point', 'coordinates': [39.39899445, -76.86969757]}, 'address': {'adminDistrict': 'MD', 'adminDistrict2': 'Baltimore County', 'countryRegion': 'United States', 'formattedAddress': 'Reservoir Ridge, MD', 'locality': 'Reservoir Ridge'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.39899445, -76.86969757], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'MD', 'status': 'OK'}"
Rest in Peace,"{'address': 'Rest in Peace, South Africa', 'bbox': {'northeast': [-26.304546356201172, 28.40748405456543], 'southwest': [-26.314659118652344, 28.40113639831543]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.31196976, 'lng': 28.40430069, 'neighborhood': 'Rest in Peace', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.314659118652344, 28.40113639831543, -26.304546356201172, 28.40748405456543], 'name': 'Rest in Peace, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.31196976, 28.40430069]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Rest in Peace, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Rest in Peace'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.31196976, 28.40430069], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Restonvale AH,"{'address': 'Restonvale, Australia', 'bbox': {'northeast': [-33.24603877228088, 138.86735384925237], 'southwest': [-33.30397953826599, 138.77498013512263]}, 'city': 'Restonvale', 'confidence': 4, 'country': 'Australia', 'lat': -33.27500916, 'lng': 138.82116699, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-33.30397953826599, 138.77498013512263, -33.24603877228088, 138.86735384925237], 'name': 'Restonvale, Australia', 'point': {'type': 'Point', 'coordinates': [-33.27500916, 138.82116699]}, 'address': {'adminDistrict': 'SA', 'adminDistrict2': 'Goyder', 'countryRegion': 'Australia', 'formattedAddress': 'Restonvale, Australia', 'locality': 'Restonvale'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-33.27500916, 138.82116699], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'SA', 'status': 'OK'}"
Retire at Midstream,"{'address': 'Midstream Estate, South Africa', 'bbox': {'northeast': [-25.907682418823242, 28.191749572753906], 'southwest': [-25.91393280029297, 28.184263229370117]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -25.91333389, 'lng': 28.18564224, 'neighborhood': 'Midstream Estate', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.91393280029297, 28.184263229370117, -25.907682418823242, 28.191749572753906], 'name': 'Midstream Estate, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.91333389, 28.18564224]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Midstream Estate, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Midstream Estate'}, 'confidence': 'Low', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.91333389, 28.18564224], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Reuven,"{'address': 'Reuven, South Africa', 'bbox': {'northeast': [-26.229001998901367, 28.033599853515625], 'southwest': [-26.237274169921875, 28.02614974975586]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.23187065, 'lng': 28.02905655, 'neighborhood': 'Reuven', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.237274169921875, 28.02614974975586, -26.229001998901367, 28.033599853515625], 'name': 'Reuven, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.23187065, 28.02905655]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Reuven, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Reuven'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.23187065, 28.02905655], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rewlatch,"{'address': 'Rewlatch, South Africa', 'bbox': {'northeast': [-26.24072265625, 28.07660675048828], 'southwest': [-26.2442684173584, 28.0726375579834]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.24112511, 'lng': 28.07408714, 'neighborhood': 'Rewlatch', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.2442684173584, 28.0726375579834, -26.24072265625, 28.07660675048828], 'name': 'Rewlatch, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.24112511, 28.07408714]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Rewlatch, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Rewlatch'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.24112511, 28.07408714], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Reynolds View,"{'address': 'Reynolds View, South Africa', 'bbox': {'northeast': [-26.201013565063477, 28.080577850341797], 'southwest': [-26.203405380249023, 28.071584701538086]}, 'city': 'Johannesburg', 'confidence': 8, 'country': 'South Africa', 'lat': -26.20172882, 'lng': 28.07823372, 'neighborhood': 'Reynolds View', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.203405380249023, 28.071584701538086, -26.201013565063477, 28.080577850341797], 'name': 'Reynolds View, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20172882, 28.07823372]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Reynolds View, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Reynolds View'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20172882, 28.07823372], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rhodesfield,"{'address': 'Rhodesfield, South Africa', 'bbox': {'northeast': [-26.109281539916992, 28.23875617980957], 'southwest': [-26.130918502807617, 28.223546981811523]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.12059212, 'lng': 28.23127747, 'neighborhood': 'Rhodesfield', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.130918502807617, 28.223546981811523, -26.109281539916992, 28.23875617980957], 'name': 'Rhodesfield, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.12059212, 28.23127747]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Rhodesfield, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Rhodesfield'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.12059212, 28.23127747], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Riamar Park,"{'address': 'Riamar Park, South Africa', 'bbox': {'northeast': [-25.795366287231445, 28.735637664794922], 'southwest': [-25.813783645629883, 28.699275970458984]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.80649757, 'lng': 28.71741295, 'neighborhood': 'Riamar Park', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.813783645629883, 28.699275970458984, -25.795366287231445, 28.735637664794922], 'name': 'Riamar Park, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.80649757, 28.71741295]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Riamar Park, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Riamar Park'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.80649757, 28.71741295], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Richmond,"{'address': 'Richmond, VA', 'bbox': {'northeast': [37.60280990600586, -77.38531494140625], 'southwest': [37.44655227661133, -77.60102081298828]}, 'city': 'Richmond', 'confidence': 1, 'country': 'United States', 'lat': 37.54076004, 'lng': -77.43392944, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [37.44655227661133, -77.60102081298828, 37.60280990600586, -77.38531494140625], 'name': 'Richmond, VA', 'point': {'type': 'Point', 'coordinates': [37.54076004, -77.43392944]}, 'address': {'adminDistrict': 'VA', 'adminDistrict2': 'Richmond City', 'countryRegion': 'United States', 'formattedAddress': 'Richmond, VA', 'locality': 'Richmond'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [37.54076004, -77.43392944], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'VA', 'status': 'OK'}"
Ridgeway,"{'address': 'Ridgeway, ON', 'bbox': {'northeast': [42.92961120605469, -78.97379302978516], 'southwest': [42.744956970214844, -79.15711975097656]}, 'city': 'Ridgeway', 'confidence': 1, 'country': 'Canada', 'lat': 42.88499069, 'lng': -79.05204773, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [42.744956970214844, -79.15711975097656, 42.92961120605469, -78.97379302978516], 'name': 'Ridgeway, ON', 'point': {'type': 'Point', 'coordinates': [42.88499069, -79.05204773]}, 'address': {'adminDistrict': 'ON', 'adminDistrict2': 'Niagara', 'countryRegion': 'Canada', 'formattedAddress': 'Ridgeway, ON', 'locality': 'Ridgeway'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [42.88499069, -79.05204773], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'ON', 'status': 'OK'}"
Rietfontein,"{'address': 'Rietfontein, South Africa', 'bbox': {'northeast': [-26.731910705566406, 20.03498077392578], 'southwest': [-26.75788116455078, 20.01750946044922]}, 'city': 'Rietfontein', 'confidence': 7, 'country': 'South Africa', 'lat': -26.74467659, 'lng': 20.02688789, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.75788116455078, 20.01750946044922, -26.731910705566406, 20.03498077392578], 'name': 'Rietfontein, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.74467659, 20.02688789]}, 'address': {'adminDistrict': 'NC', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietfontein, South Africa', 'locality': 'Rietfontein'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.74467659, 20.02688789], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'NC', 'status': 'OK'}"
Rietfontein SH,"{'address': 'Rietfontein Road, Comet, Brakpan, 1459, South Africa', 'bbox': {'northeast': [-26.204132182432225, 28.25455443388578], 'southwest': [-26.21185761757358, 28.243073966132023]}, 'city': 'Brakpan', 'confidence': 7, 'country': 'South Africa', 'lat': -26.2079949, 'lng': 28.2488142, 'neighborhood': 'Comet', 'ok': True, 'postal': '1459', 'quality': 'RoadBlock', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.21185761757358, 28.243073966132023, -26.204132182432225, 28.25455443388578], 'name': 'Rietfontein Road, Comet, Brakpan, 1459, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.2079949, 28.2488142]}, 'address': {'addressLine': 'Rietfontein Road', 'adminDistrict': 'Gauteng', 'adminDistrict2': 'Ekurhuleni', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietfontein Road, Comet, Brakpan, 1459, South Africa', 'locality': 'Brakpan', 'neighborhood': 'Comet', 'postalCode': '1459'}, 'confidence': 'Low', 'entityType': 'RoadBlock', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.2079949, 28.2488142], 'calculationMethod': 'Interpolation', 'usageTypes': ['Display']}], 'matchCodes': ['Ambiguous']}, 'state': 'Gauteng', 'status': 'OK', 'street': 'Rietfontein Road'}"
Rietondale,"{'address': 'Rietondale, South Africa', 'bbox': {'northeast': [-25.725364685058594, 28.24258041381836], 'southwest': [-25.736833572387695, 28.217620849609375]}, 'city': 'City of Tshwane', 'confidence': 7, 'country': 'South Africa', 'lat': -25.73048401, 'lng': 28.2311039, 'neighborhood': 'Rietondale', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.736833572387695, 28.217620849609375, -25.725364685058594, 28.24258041381836], 'name': 'Rietondale, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.73048401, 28.2311039]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietondale, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Rietondale'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.73048401, 28.2311039], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvallei,"{'address': 'Rietvallei, South Africa', 'bbox': {'northeast': [-26.17667007446289, 27.78596305847168], 'southwest': [-26.213197708129883, 27.718259811401367]}, 'city': 'Rietvallei', 'confidence': 5, 'country': 'South Africa', 'lat': -26.20012283, 'lng': 27.75832367, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.213197708129883, 27.718259811401367, -26.17667007446289, 27.78596305847168], 'name': 'Rietvallei, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20012283, 27.75832367]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'West Rand', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvallei, South Africa', 'locality': 'Rietvallei'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20012283, 27.75832367], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvallei AH,"{'address': 'Rietvallei, South Africa', 'bbox': {'northeast': [-26.17667007446289, 27.78596305847168], 'southwest': [-26.213197708129883, 27.718259811401367]}, 'city': 'Rietvallei', 'confidence': 5, 'country': 'South Africa', 'lat': -26.20012283, 'lng': 27.75832367, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.213197708129883, 27.718259811401367, -26.17667007446289, 27.78596305847168], 'name': 'Rietvallei, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20012283, 27.75832367]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'West Rand', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvallei, South Africa', 'locality': 'Rietvallei'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20012283, 27.75832367], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvallei Park,"{'address': 'Rietvallei, South Africa', 'bbox': {'northeast': [-26.17667007446289, 27.78596305847168], 'southwest': [-26.213197708129883, 27.718259811401367]}, 'city': 'Rietvallei', 'confidence': 5, 'country': 'South Africa', 'lat': -26.20012283, 'lng': 27.75832367, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.213197708129883, 27.718259811401367, -26.17667007446289, 27.78596305847168], 'name': 'Rietvallei, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20012283, 27.75832367]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'West Rand', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvallei, South Africa', 'locality': 'Rietvallei'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20012283, 27.75832367], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvalleirand,"{'address': 'Rietvalleirand, South Africa', 'bbox': {'northeast': [-25.835594177246094, 28.279399871826172], 'southwest': [-25.85553741455078, 28.250587463378906]}, 'city': 'Pretoria', 'confidence': 7, 'country': 'South Africa', 'lat': -25.83703232, 'lng': 28.25259972, 'neighborhood': 'Rietvalleirand', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.85553741455078, 28.250587463378906, -25.835594177246094, 28.279399871826172], 'name': 'Rietvalleirand, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.83703232, 28.25259972]}, 'address': {'adminDistrict': 'GT', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvalleirand, South Africa', 'locality': 'Pretoria', 'neighborhood': 'Rietvalleirand'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.83703232, 28.25259972], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvlei AH,"{'address': 'Rietvlei, South Africa', 'bbox': {'northeast': [-30.48121452331543, 29.84394645690918], 'southwest': [-30.500585556030273, 29.81687355041504]}, 'city': 'Umzimkhulu', 'confidence': 7, 'country': 'South Africa', 'lat': -30.48499107, 'lng': 29.83862495, 'neighborhood': 'Rietvlei', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-30.500585556030273, 29.81687355041504, -30.48121452331543, 29.84394645690918], 'name': 'Rietvlei, South Africa', 'point': {'type': 'Point', 'coordinates': [-30.48499107, 29.83862495]}, 'address': {'adminDistrict': 'NL', 'adminDistrict2': 'Harry Gwala', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvlei, South Africa', 'locality': 'Umzimkhulu', 'neighborhood': 'Rietvlei'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-30.48499107, 29.83862495], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'NL', 'status': 'OK'}"
Rietvlei Heights Country Estate,"{'address': 'Rietvlei Heights Country Estate, South Africa', 'bbox': {'northeast': [-25.878902435302734, 28.263031005859375], 'southwest': [-25.883638381958008, 28.257183074951172]}, 'city': 'City of Tshwane', 'confidence': 8, 'country': 'South Africa', 'lat': -25.88141632, 'lng': 28.26017761, 'neighborhood': 'Rietvlei Heights Country Estate', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.883638381958008, 28.257183074951172, -25.878902435302734, 28.263031005859375], 'name': 'Rietvlei Heights Country Estate, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.88141632, 28.26017761]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvlei Heights Country Estate, South Africa', 'locality': 'City of Tshwane', 'neighborhood': 'Rietvlei Heights Country Estate'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.88141632, 28.26017761], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Rietvlei Ridge Country Estate,"{'address': 'Rietvlei, South Africa', 'bbox': {'northeast': [-30.48121452331543, 29.84394645690918], 'southwest': [-30.500585556030273, 29.81687355041504]}, 'city': 'Umzimkhulu', 'confidence': 7, 'country': 'South Africa', 'lat': -30.48499107, 'lng': 29.83862495, 'neighborhood': 'Rietvlei', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-30.500585556030273, 29.81687355041504, -30.48121452331543, 29.84394645690918], 'name': 'Rietvlei, South Africa', 'point': {'type': 'Point', 'coordinates': [-30.48499107, 29.83862495]}, 'address': {'adminDistrict': 'NL', 'adminDistrict2': 'Harry Gwala', 'countryRegion': 'South Africa', 'formattedAddress': 'Rietvlei, South Africa', 'locality': 'Umzimkhulu', 'neighborhood': 'Rietvlei'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-30.48499107, 29.83862495], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'NL', 'status': 'OK'}"
