999000,Oatlands North
20000000,Jeffreys Bay Central
880000,Echovale
400000,Uitenhage Central
1395000,Jeffreys Bay Central
13500000,Paradise Beach
1065000,Amalinda North
550000,Aliwal North
3500000,King Williams Town Central
10000000,Humansdorp
1200000,Aston Bay
1375000,Parsonsvlei
1950000,Royal Alfred Marina
399000,Little Chelsea AH
625000,Strelitzia Park
2100000,Kendrew
999000,Lovemore Park
766100,Gonubie
6950000,Mdantsane
525000,Buffalo Flats
3500000,Mdantsane Nu 9
1250000,Mdantsane Nu 16
3999000,Balugha River Estate
650000,Pearston Rural
1425000,Kabeljauws
2000000,Parsonsvlei
1039000,Quigney
2750000,King Williams Town Central
2850000,Port Elizabeth Central
2500000,Southernwood
467000,West Bank
920000,Kabega
339000,Wavecrest
1300000,Selborne
0,Sidwell
2000000,Wavecrest
1650000,Kabega
2750000,Colchester
1550000,Southernwood
1295000,Kabega
3400000,Blue Bend
975000,Walmer
2655000,Beacon Bay
1295000,Mosel
400000,Kruisfontein
1485000,Fairview
8458500,Motherwell Nu 10
7999000,Oyster Bay
9500000,New Brighton
2200000,St Francis Links
4990000,Parsons Ridge
950000,Bathurst
7400000,King Williams Town Rural
550000,Cradock
5950000,Aston Bay
350000,Haven Hills
101660000,Bathurst
1560000,Oyster Bay
369000,Paradise Beach
259000,Grahamstown Central
550000,Colleen Glen
2500000,Kidds Beach
6100000,Wilsonia
2030000,Mdantsane Nu 16
4950000,Wedgewood Golf Estate
550000,King Williams Town Central
850000,Noorsekloof
3730000,Chiselhurst
895000,Wedgewood Golf Estate
2800000,Adelaide
399000,Cotswold
5900000,Port Elizabeth Central
1550000,Kidds Beach
1915000,Kwamagxaki
0,Lorraine
10750000,Humansdorp Rural
2495000,Vanes Estate
400000,Hillcrest
1750000,Ferreira Town
2885000,Uitenhage Rural
8500000,South End
330000,Motherwell Nu 5
540000,Cintsa East
1450000,Somerset East
850000,St Francis Bay Rural
760000,Canals
890000,Boknesstrand
699000,Swartkops
3300000,Walmer
420000,Pinelands
2290000,North End
1350000,Butterworth Ext 24
1385000,Parsons Ridge
1635000,Ferreira Town
3200000,Gonubie
650000,Kwamagxaki
2700000,Hogsback
185000,Kareedouw
1450000,Kleinemonde
850000,Marina Martinique
5700000,West Beach
650000,Grahamstown Central
975000,St Francis Links
449900,Algoa Park
780000,East Bank
550000,Graaff-Reinet
730000,Gonubie
9540000,Fort Gale
375000,Northcrest
775000,Beachview
185000,West Bank
485000,Elliot
1550000,Queenstown Rural
4990000,Cradock
55500,Cambridge
2750000,New Brighton
630000,Scheepershoogte
1500000,Gonubie
2250000,Winterstrand
495000,Haga Haga
1250000,Kei Mouth
1495000,Parsonsvlei
199000,Beacon Bay
1320000,Saxilby
1950000,Fort Hill
1750000,Beacon Bay North
8995000,St Francis On Sea Phase I
